"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1392","TC0500010423.hg.1","MTMR12","54545","myotubularin related protein 12",-0.173402861661294,6.26772542370448,-0.511661449429448,0.614542437851581,0.705792362075223,-7.08486279962227
"1393","TC0500010453.hg.1","ADAMTS12","81792","ADAM metallopeptidase with thrombospondin type 1 motif 12",-0.990882723267397,6.43792414234534,-3.16423731001796,0.00491801230106741,0.014872891544051,-2.99167415605748
"1394","TC0500010490.hg.1","UGT3A1","133688","UDP glycosyltransferase family 3 member A1",-4.01856274281938,5.84434420823282,-9.18695568790366,1.40007768563437e-08,4.59741821594832e-07,9.8268761386104
"1395","TC0500010493.hg.1","LMBRD2","92255","LMBR1 domain containing 2",0.20322166926361,5.97817587482411,0.895254388850925,0.381396878037831,0.49065505565856,-6.81027957234837
"1396","TC0500010511.hg.1","CPLANE1","65250","ciliogenesis and planar polarity effector 1",0.584427844435156,6.28837842765764,2.0927608125642,0.0494489571947722,0.098345649403692,-5.15448922517957
"1397","TC0500010540.hg.1","LIFR","3977","LIF receptor subunit alpha",0.422480161231209,5.6998921127444,2.0424484521077,0.0546400247752405,0.106474459052762,-5.24380037843399
"1398","TC0500010579.hg.1","TTC33","23548","tetratricopeptide repeat domain 33",-1.0203607424688,6.08689102544189,-2.71121421490947,0.0135147631383051,0.0337504602644837,-3.95720616770079
"1399","TC0500010592.hg.1","C6","729","complement C6",-0.647808513526957,3.77998676863335,-1.31346202054584,0.204032293205759,0.303736335546886,-6.35666677235922
"1400","TC0500010599.hg.1","OXCT1","5019","3-oxoacid CoA-transferase 1",0.901373148937153,7.54524965177773,4.04318265525503,0.000645949134706278,0.00276920786452784,-1.00460052234301
"1401","TC0500010615.hg.1","SELENOP","6414","selenoprotein P",1.38534316192763,4.96027989308562,4.43612880085862,0.000258923214022286,0.00131391821820444,-0.0964065910837144
"1402","TC0500010640.hg.1","TMEM267","64417","transmembrane protein 267",-1.33416030710879,6.33160175217738,-3.67097292334627,0.00153483929262245,0.00561880278420452,-1.85776591761902
"1403","TC0500010643.hg.1","PAIP1","10605","poly(A) binding protein interacting protein 1",-0.412902950961819,8.10439951879188,-2.37214252774581,0.0279306979589866,0.0616098768699895,-4.63470222176714
"1404","TC0500010670.hg.1","EMB","133418","embigin",-0.214183889381033,3.64800525534133,-0.786822205519103,0.440694798430078,0.550369571986725,-6.90226093633121
"1405","TC0500010779.hg.1","SLC38A9","153129","solute carrier family 38 member 9",0.0255189992694351,5.80562299390518,0.0671024846035495,0.947172519652201,0.963988702413485,-7.21839364212069
"1406","TC0500010788.hg.1","IL6ST","3572","interleukin 6 signal transducer",-0.586595958899976,6.82407226847326,-2.88355791606435,0.00924258950602568,0.024707384187586,-3.59684590950764
"1407","TC0500010835.hg.1","PLK2","10769","polo like kinase 2",-0.562728663935395,6.45567208210802,-1.75910102911327,0.0939924352254394,0.1652810387747,-5.71902866351657
"1408","TC0500010842.hg.1","PDE4D","5144","phosphodiesterase 4D",-1.82136572522107,6.60993082277821,-7.08254878823126,7.64712865341941e-07,1.13846320467305e-05,5.7740558164008
"1409","TC0500010869.hg.1","ELOVL7","79993","ELOVL fatty acid elongase 7",1.58436341624542,4.52901062091147,5.41156429598329,2.77325230327904e-05,0.000205771765451634,2.14319124176757
"1410","TC0500010924.hg.1","ADAMTS6","11174","ADAM metallopeptidase with thrombospondin type 1 motif 6",-0.39118918778963,3.48657803650941,-0.853143289331824,0.403774261545479,0.513450928578843,-6.84731138573341
"1411","TC0500010998.hg.1","CCDC125","202243","coiled-coil domain containing 125",0.65936741555445,6.25232582189462,1.97154778713551,0.0627854133174146,0.1194806673488,-5.3672400140711
"1412","TC0500011049.hg.1","NAIP","4671","NLR family apoptosis inhibitory protein",2.71005890366941,6.32926029185618,9.68917654604083,5.85803513373208e-09,2.31817971531449e-07,10.7075566115931
"1413","TC0500011146.hg.1","ENC1","8507","ectodermal-neural cortex 1",1.1946394613333,7.23068198407814,2.77451906659706,0.0117631339627274,0.0303079077615068,-3.82595592472097
"1414","TC0500011173.hg.1","POC5","134359","POC5 centriolar protein",0.872898694335229,5.915912554523,2.59097349023907,0.0175453483104666,0.0420470821311906,-4.20261999701489
"1415","TC0500011194.hg.1","F2RL2","2151","coagulation factor II thrombin receptor like 2",0.292990144980268,4.3587874881411,0.828529412870239,0.417238439862521,0.527385742987571,-6.86818901472711
"1416","TC0500011219.hg.1","AP3B1","8546","adaptor related protein complex 3 subunit beta 1",1.01294381886558,7.84254830344733,4.77124683933381,0.000119256744219635,0.000692739686079651,0.678086669128751
"1417","TC0500011228.hg.1","ARSB","411","arylsulfatase B",-0.134697457921463,7.21537110540198,-0.576235686895894,0.570943277453496,0.670930805738499,-7.04870326515127
"1418","TC0500011260.hg.1","SERINC5","256987","serine incorporator 5",2.03478831929894,7.37542569509563,6.92728070835791,1.05153546392325e-06,1.41941959124334e-05,5.45128991852155
"1419","TC0500011277.hg.1","ANKRD34B","340120","ankyrin repeat domain 34B",0.106896637455092,3.30599341375461,0.287396233034375,0.776792744892998,0.839530907762507,-7.17768118482153
"1420","TC0500011352.hg.1","EDIL3","10085","EGF like repeats and discoidin domains 3",3.12283489156374,5.09623029416082,7.83286293448041,1.7176361876751e-07,3.41315688795523e-06,7.28781765647831
"1421","TC0500011398.hg.1","CCNH","902","cyclin H",-0.0133216308997985,6.85629247598912,-0.0573405615639776,0.954848150527574,0.969275558983131,-7.21902822519057
"1422","TC0500011408.hg.1","TMEM161B","153396","transmembrane protein 161B",0.484894992533682,7.34249330785847,2.30882851071153,0.0318657861384417,0.068558824266257,-4.75583671972672
"1423","TC0500011418.hg.1","MEF2C","4208","myocyte enhancer factor 2C",-1.00186269117976,6.23827733036358,-3.44911643420965,0.00256304255064336,0.00866828853869888,-2.35937774800436
"1424","TC0500011433.hg.1","CETN3","1070","centrin 3",0.101529112782575,5.93630658446652,0.291362085630516,0.773802281435396,0.837276130648722,-7.1764870288608
"1425","TC0500011435.hg.1","LYSMD3","116068","LysM domain containing 3",-0.778029473109385,7.19145231258442,-3.16045556127429,0.0049604111618368,0.0149620219409149,-2.99995777097649
"1426","TC0500011497.hg.1","GLRX","2745","glutaredoxin",-0.933814738020713,7.15924309010096,-3.75154342315438,0.00127310905928827,0.00483948681814835,-1.67410030513389
"1427","TC0500011602.hg.1","GIN1","54826","gypsy retrotransposon integrase 1",-0.422880314596007,5.44364866062948,-1.31370194400753,0.203953016912348,0.303731897170849,-6.35636396135482
"1428","TC0500011614.hg.1","NUDT12","83594","nudix hydrolase 12",-0.801491419111986,5.45293399700538,-2.87847562487844,0.00934757039090975,0.0249160914852689,-3.60760598523565
"1429","TC0500011648.hg.1","EFNA5","1946","ephrin A5",0.59271791395672,7.498845955242,2.69624259578483,0.0139639028527143,0.0347222718625494,-3.98804683104307
"1430","TC0500011712.hg.1","EPB41L4A","64097","erythrocyte membrane protein band 4.1 like 4A",0.522679216165266,4.19064080902489,1.10922220748766,0.28061445066058,0.390230877354324,-6.59716951296026
"1431","TC0500011725.hg.1","MCC","4163","MCC regulator of WNT signaling pathway",-0.402570089011454,6.71488009027389,-1.75036350653455,0.0955235184435389,0.167337832157997,-5.73288409056815
"1432","TC0500011742.hg.1","TRIM36","55521","tripartite motif containing 36",-0.33388284218753,2.71006193392656,-1.11632942516595,0.277634689485943,0.38741670051836,-6.58939380310413
"1433","TC0500011775.hg.1","SEMA6A","57556","semaphorin 6A",-1.26423681023339,9.42188583286116,-6.27347673371953,4.16430789787282e-06,4.28461012603359e-05,4.05766087570943
"1434","TC0500011804.hg.1","DTWD2","285605","DTW domain containing 2",-1.28213149221643,5.7343087695887,-4.51782107737912,0.000214223795149882,0.00112582993364807,0.0925916092892196
"1435","TC0500011852.hg.1","LOX","4015","lysyl oxidase",-1.0877744443794,5.53363007213999,-2.88573419034559,0.00919798283161591,0.0246165667690067,-3.59223601780629
"1436","TC0500011896.hg.1","ZNF608","57507","zinc finger protein 608",-0.0727762837586585,7.32183929593353,-0.369859891410239,0.715410064706124,0.792220018731535,-7.14951968553675
"1437","TC0500011924.hg.1","ALDH7A1","501","aldehyde dehydrogenase 7 family member A1",0.153164921764311,7.64347351614176,0.754358415088379,0.459505070918218,0.568852534318542,-6.9276370447906
"1438","TC0500011935.hg.1","MARCHF3","115123","membrane associated ring-CH-type finger 3",0.879552869896573,7.69895104489042,4.25028044495398,0.000398831643238463,0.00186901873298996,-0.526355694628773
"1439","TC0500011943.hg.1","C5orf63","401207","chromosome 5 open reading frame 63",0.725997149117432,4.92558050498652,2.13528435776056,0.0454133655579832,0.0918584021552915,-5.07792992411986
"1440","TC0500012017.hg.1","IRF1","3659","interferon regulatory factor 1",-1.76224230119139,5.87340559310008,-7.05131105014746,8.15106645356714e-07,1.18768176158701e-05,5.7093789961334
"1441","TC0500012044.hg.1","FSTL4","23105","follistatin like 4",-0.225434394494789,5.19623792643966,-0.836271007643959,0.412973210361201,0.523027853549511,-6.86168389216241
"1442","TC0500012059.hg.1","VDAC1","7416","voltage dependent anion channel 1",-0.179809622997167,9.1968136415066,-1.12497866559782,0.274039812866415,0.383208799024918,-6.57987204012936
"1443","TC0500012070.hg.1","CDKN2AIPNL","91368","CDKN2A interacting protein N-terminal like",0.477474690091849,8.80519388122437,2.3668188627314,0.028243372267902,0.0621220017103973,-4.64495836396489
"1444","TC0500012093.hg.1","PITX1","5307","paired like homeodomain 1",-0.40427964753759,6.93039254054347,-1.58099629674886,0.129708637133758,0.215020046519621,-5.99121556102221
"1445","TC0500012100.hg.1","MACROH2A1","9555","macroH2A.1 histone",-0.0861162989262763,9.49344634880075,-0.553093430574044,0.586385555582767,0.682495003104125,-7.0621409056814
"1446","TC0500012107.hg.1","CXCL14","9547","C-X-C motif chemokine ligand 14",-0.262585239772387,7.02648119541404,-1.06166804484933,0.301154345361112,0.412570569310983,-6.6480634928328
"1447","TC0500012210.hg.1","STING1","340061","stimulator of interferon response cGAMP interactor 1",-1.92069471835889,7.02918012439099,-7.43568675659893,3.75098822353537e-07,6.22732532131743e-06,6.49605585532807
"1448","TC0500012312.hg.1","SPRY4","81848","sprouty RTK signaling antagonist 4",-0.19284866622298,7.21255002124224,-0.786952616376235,0.440620205401262,0.550369571986725,-6.90215697032631
"1449","TC0500012388.hg.1","DPYSL3","1809","dihydropyrimidinase like 3",2.73007022254348,8.33303716534029,15.8055706896153,1.07001264948219e-12,3.30277237806837e-10,19.2848540862154
"1450","TC0500012390.hg.1","JAKMIP2","9832","janus kinase and microtubule interacting protein 2",1.13434112199393,7.61443820860903,5.83939005275381,1.07033737787364e-05,9.35030577274522e-05,3.10342167683844
"1451","TC0500012425.hg.1","CSNK1A1","1452","casein kinase 1 alpha 1",-0.0629721245604333,8.87508906105804,-0.266430959949381,0.792659892838807,0.851314150740821,-7.18372421292359
"1452","TC0500012459.hg.1","PDGFRB","5159","platelet derived growth factor receptor beta",-0.771270753274733,5.29304410836619,-2.51506393884164,0.0206481780038826,0.0479684215544288,-4.35474132957376
"1453","TC0500012491.hg.1","ZNF300","91975","zinc finger protein 300",-0.554558350582029,5.46892883497896,-2.27841188072607,0.0339328879032661,0.0721677863996886,-4.81336400258756
"1454","TC0500012498.hg.1","ANXA6","309","annexin A6",0.146249098467761,8.73643664497761,0.783465011236182,0.442617745383736,0.551931096452113,-6.90493178389136
"1455","TC0500012519.hg.1","SPARC","6678","secreted protein acidic and cysteine rich",-1.03887404705119,8.8223902202789,-3.92705100842978,0.000846499933774459,0.00346227446411285,-1.27192802986622
"1456","TC0500012531.hg.1","NMUR2","56923","neuromedin U receptor 2",1.90676321956003,5.14029504718231,6.44725385958177,2.87276432501966e-06,3.20345454450622e-05,4.43338677382341
"1457","TC0500012567.hg.1","FAXDC2","10826","fatty acid hydroxylase domain containing 2",0.133555887971123,4.97733135060672,0.346074863049453,0.73293363801045,0.80605290831078,-7.15835919967684
"1458","TC0500012631.hg.1","EBF1","1879","EBF transcription factor 1",2.98159359180372,6.43507233623856,11.7937608304778,2.06874460176237e-10,1.68040131687014e-08,14.0715483460099
"1459","TC0500012642.hg.1","RNF145","153830","ring finger protein 145",0.709457029379836,6.57838981439414,3.30575045839628,0.00356201966413698,0.0113426073211515,-2.67951300971039
"1460","TC0500012661.hg.1","C1QTNF2","114898","C1q and TNF related 2",0.801218070831586,7.78775159350416,3.48886119885524,0.00233872296704839,0.007991355968586,-2.27002380006682
"1461","TC0500012760.hg.1","SLIT3","6586","slit guidance ligand 3",-1.27513561310206,5.334437503311,-3.90156965103355,0.000898218239045914,0.00365223353583485,-1.33047013913398
"1462","TC0500012818.hg.1","STK10","6793","serine/threonine kinase 10",-0.717983160358929,6.45793490718341,-2.9402155654564,0.00814636846776054,0.0223313712289706,-3.4763806695634
"1463","TC0500012822.hg.1","UBTD2","92181","ubiquitin domain containing 2",0.023970132217527,7.10866123149413,0.095658084136206,0.924752860424298,0.948096931745903,-7.21596614684894
"1464","TC0500012842.hg.1","DUSP1","1843","dual specificity phosphatase 1",-0.558930669868739,6.61503137762258,-1.57992872490548,0.129953113593511,0.215194175943475,-5.99278027929882
"1465","TC0500012938.hg.1","CLTB","1212","clathrin light chain B",0.751544344221285,8.15797153183794,4.29010073450305,0.000363542243283154,0.00173884358099277,-0.434263383470841
"1466","TC0500012957.hg.1","UIMC1","51720","ubiquitin interaction motif containing 1",0.362306056732325,6.35079959867445,1.53352222422437,0.140957938838233,0.229075204219382,-6.06000003682514
"1467","TC0500012975.hg.1","DBN1","1627","drebrin 1",-0.271304508433277,9.46460912453867,-1.71129005829238,0.102635989741934,0.177663084058777,-5.79422402500712
"1468","TC0500012979.hg.1","DDX41","51428","DEAD-box helicase 41",-0.144400303071816,8.43205187035421,-0.772408510543624,0.448987175869689,0.558669880214098,-6.91365196961568
"1469","TC0500013020.hg.1","CLK4","57396","CDC like kinase 4",0.106699035180946,6.84792915689675,0.354661399641277,0.726589610389961,0.800787882910145,-7.15523495955598
"1470","TC0500013109.hg.1","ZFP62","643836","ZFP62 zinc finger protein",-0.23350309672144,7.96620085050422,-1.0202973293279,0.319882679092721,0.431040979103404,-6.69071949123463
"1471","TC0500013130.hg.1","TRIM52","84851","tripartite motif containing 52",-0.800554237549801,5.79950864800161,-2.62110958166104,0.0164399580560863,0.0397685505745453,-4.1416098226008
"1472","TC0500013204.hg.1","CAST","831","calpastatin",-0.813513524594057,8.13470008689715,-4.42153450689967,0.000267847035068545,0.00135385564668926,-0.130175411643092
"1473","TC0500013212.hg.1","SRP19","6728","signal recognition particle 19",-0.293678934674213,8.0398193826278,-1.4448173442231,0.164136622698773,0.257873282353349,-6.18406053465642
"1474","TC0500013217.hg.1","COMMD10","51397","COMM domain containing 10",-0.75182455225397,6.87169462938869,-2.2090176757487,0.0391183479559034,0.0810371145574196,-4.94292813936927
"1475","TC0500013222.hg.1","LOC100505841","100505841","zinc finger protein 474-like",0.0798774711875572,4.5873234675854,0.18054641001747,0.858557233759043,0.899144988080609,-7.20372879568778
"1476","TC0500013231.hg.1","CATSPER3","347732","cation channel sperm associated 3",-0.992400360150404,4.54655524462626,-2.34955807349009,0.0292796048754848,0.0640967236754111,-4.67812315292893
"1477","TC0500013232.hg.1","SMAD5","4090","SMAD family member 5",0.129488112507715,9.42668317899681,0.471971402189016,0.642102673119954,0.73046921092952,-7.10501292817817
"1478","TC0500013238.hg.1","ZMAT2","153527","zinc finger matrin-type 2",-0.0902219521745096,8.52381804593135,-0.547422515914242,0.5902012367775,0.686073744986147,-7.06535232736528
"1479","TC0500013241.hg.1","PCDHB5","26167","protocadherin beta 5",0.120059119623945,5.71499985216593,0.341896885646498,0.736027627148234,0.808495353190112,-7.15985201410923
"1480","TC0500013243.hg.1","PCDHB8","56128","protocadherin beta 8",0.451642943407564,6.30360405140962,1.63208732089347,0.118450912562378,0.199210942667566,-5.9153828498464
"1481","TC0500013244.hg.1","PCDHB16","57717","protocadherin beta 16",-0.32711529547671,6.12364514656791,-1.16436549814367,0.258102618352364,0.366206378469897,-6.53569802698102
"1482","TC0500013245.hg.1","PCDHB9","56127","protocadherin beta 9",-0.450367404300981,6.40640495615738,-1.72814177890265,0.0995146207860523,0.17328044160941,-5.7678941553935
"1483","TC0500013246.hg.1","PCDHB10","56126","protocadherin beta 10",-0.140275506086622,4.71460939103995,-0.372877683424699,0.713197975619476,0.790355822670697,-7.14835672467868
"1484","TC0500013259.hg.1","MFAP3","4238","microfibril associated protein 3",-0.539519267490151,8.57004610135569,-2.65242241880774,0.015361323685796,0.0376311791879553,-4.0778586508484
"1485","TC0500013261.hg.1","GALNT10","55568","polypeptide N-acetylgalactosaminyltransferase 10",-3.36330469145982,7.71923479525435,-20.0384196488299,1.26724667278652e-14,2.20780727137651e-11,23.5467586213556
"1486","TC0500013291.hg.1","ATPSCKMT","134145","ATP synthase c subunit lysine N-methyltransferase",-0.351592957471072,6.14552927371636,-1.21189904758714,0.239803497144396,0.344903650434042,-6.48062920598517
"1487","TC0500013297.hg.1","AMACR","23600","alpha-methylacyl-CoA racemase",-0.472928807847918,6.11891729352731,-1.66945223070611,0.110749727507186,0.188796479513354,-5.85876224687097
"1488","TC0500013298.hg.1","C1QTNF3","114899","C1q and TNF related 3",-1.3885336553516,6.61182959192987,-5.46935367615226,2.43574931292275e-05,0.000184877365882497,2.27391848819349
"1489","TC0500013301.hg.1","DAB2","1601","DAB adaptor protein 2",-1.37975647282458,5.1807954988181,-2.89001872149303,0.0091107668917719,0.024439658579898,-3.58315621144786
"1490","TC0500013328.hg.1","FAM169A","26049","family with sequence similarity 169 member A",1.64023524980601,6.29735376980633,5.29447361647871,3.61102804184687e-05,0.000256427298063666,1.87743656456141
"1491","TC0500013336.hg.1","SSBP2","23635","single stranded DNA binding protein 2",-0.482157531255964,7.02953115661404,-1.78577207761144,0.0894492455041278,0.158799849188693,-5.67642577744465
"1492","TC0500013342.hg.1","ERAP1","51752","endoplasmic reticulum aminopeptidase 1",-1.95429647788855,6.85009397480321,-8.01220593475331,1.21553186657999e-07,2.58161125791989e-06,7.63827853431604
"1493","TC0500013349.hg.1","FBN2","2201","fibrillin 2",0.0875525484499589,6.49971100969571,0.38826218144557,0.701961605236733,0.781457617755728,-7.1422832724783
"1494","TC0500013354.hg.1","P4HA2","8974","prolyl 4-hydroxylase subunit alpha 2",1.84635623995844,7.01900552497209,7.68116268538467,2.30891046624252e-07,4.14350986771429e-06,6.98794835255985
"1495","TC0500013360.hg.1","CDKL3","51265","cyclin dependent kinase like 3",-0.746731390451758,4.67238590342811,-2.86792001120885,0.00956927757512572,0.0253901175775542,-3.62992934012097
"1496","TC0500013361.hg.1","SAR1B","51128","secretion associated Ras related GTPase 1B",0.256728625974815,7.72879852259308,1.18530340570997,0.249917174651703,0.356584443339718,-6.51167619393756
"1497","TC0500013369.hg.1","SIL1","64374","SIL1 nucleotide exchange factor",-1.55778644329487,7.0529886582731,-8.32341610224654,6.73872674981703e-08,1.61659610630326e-06,8.23604815930382
"1498","TC0500013381.hg.1","PRELID2","153768","PRELI domain containing 2",0.176844732233373,4.02736150604233,0.600535091025443,0.554956351006593,0.656217310948346,-7.03402105797844
"1499","TC0500013395.hg.1","NUDCD2","134492","NudC domain containing 2",0.0219576438177826,6.12668877029378,0.08096436981465,0.936282412776707,0.956339151615732,-7.21732156349867
"1500","TC0500013429.hg.1","RNF130","55819","ring finger protein 130",-0.628267117260049,7.80219986285341,-2.49313661993258,0.0216361837868936,0.0496656078003556,-4.39825432451637
"1501","TC0600006530.hg.1","FOXF2","2295","forkhead box F2",0.621372705807148,5.39108260219285,2.68108002983554,0.0144331965830442,0.0357165687757855,-4.01920074898796
"1502","TC0600006864.hg.1","RIOK1","83732","RIO kinase 1",-1.74995443993794,6.52228243219493,-6.4478840640504,2.868919305429e-06,3.20345454450622e-05,4.43474252024556
"1503","TC0600006869.hg.1","DSP","1832","desmoplakin",0.167526667419231,5.53540421003178,0.508837556030161,0.616484710980972,0.707378156191237,-7.08634883995659
"1504","TC0600006918.hg.1","GCNT2","2651","glucosaminyl (N-acetyl) transferase 2 (I blood group)",-0.674457532067486,3.13974830308732,-1.56446496993268,0.133537731807979,0.219246999864686,-6.01535311824549
"1505","TC0600006992.hg.1","SIRT5","23408","sirtuin 5",-0.833790333502471,6.31263183691451,-2.74798211428534,0.0124693171446834,0.031721394714222,-3.88113922842223
"1506","TC0600007012.hg.1","CD83","9308","CD83 molecule",0.50422691484125,6.45488758259998,2.11909325389813,0.0469133819128478,0.0942747214654885,-5.10719453751048
"1507","TC0600007038.hg.1","JARID2","3720","jumonji and AT-rich interaction domain containing 2",0.120167097346646,6.94652378644744,0.609137917400359,0.549353387798214,0.651512854893885,-7.02868290676686
"1508","TC0600007084.hg.1","RBM24","221662","RNA binding motif protein 24",-0.256655650073299,7.90871917918014,-0.954530823716091,0.35131471007038,0.462229925440711,-6.75537579587343
"1509","TC0600007087.hg.1","CAP2","10486","cyclase associated actin cytoskeleton regulatory protein 2",-0.180462691336357,8.23647034645642,-0.676724472358284,0.50640382069804,0.61298031106717,-6.98421098910171
"1510","TC0600007092.hg.1","FAM8A1","51439","family with sequence similarity 8 member A1",-1.09377146849842,6.73658028081232,-4.44008910776433,0.000256553714195413,0.00130532274365359,-0.0872432016644025
"1511","TC0600007108.hg.1","RNF144B","255488","ring finger protein 144B",-0.120251733157508,5.04781300208072,-0.514738142209955,0.612429599154599,0.704134354131063,-7.08323461124018
"1512","TC0600007158.hg.1","SOX4","6659","SRY-box transcription factor 4",-0.267968479358625,8.38468186465659,-1.52367811850644,0.143389024965221,0.232292227287955,-6.07405703757799
"1513","TC0600007196.hg.1","MRS2","57380","magnesium transporter MRS2",-0.787154451328261,5.88508253691049,-2.09633551674975,0.04909763173491,0.097899239850402,-5.14809080210153
"1514","TC0600007203.hg.1","ACOT13","55856","acyl-CoA thioesterase 13",-1.64942365944996,7.18072282404669,-6.03415186606506,6.98764852616207e-06,6.52470606225603e-05,3.53423976701088
"1515","TC0600007231.hg.1","CARMIL1","55604","capping protein regulator and myosin 1 linker 1",1.06953714218083,5.97142153250129,3.59844123130792,0.00181564198353391,0.00644170297606282,-2.02247813728246
"1516","TC0600007257.hg.1","TRIM38","10475","tripartite motif containing 38",-0.980072132771303,5.37996593968492,-2.50085583942874,0.0212834229074969,0.0490748247319275,-4.3829585969832
"1517","TC0600007262.hg.1","H3C1","8350","H3 clustered histone 1",1.59698200094645,8.2799338212283,7.05470450221869,8.09470067186604e-07,1.18768176158701e-05,5.71641137575461
"1518","TC0600007263.hg.1","H4C1","8359","H4 clustered histone 1",2.01840797890685,7.63654842430085,7.53951775633047,3.05195398557113e-07,5.2725921467143e-06,6.70511894432159
"1519","TC0600007265.hg.1","H3C3","8352","H3 clustered histone 3",0.476923530721454,3.42265087809122,1.92183497682646,0.0691246377271596,0.129060652910102,-5.45204541696558
"1520","TC0600007290.hg.1","H2BC9","8345","H2B clustered histone 9",0.757780466533966,10.2093453864195,4.2355570387345,0.000412733681800374,0.00191670706793955,-0.560398912578454
"1521","TC0600007293.hg.1","H2BC10","8346","H2B clustered histone 10",0.807988178533448,5.52331129798626,2.80523761049291,0.0109933247970351,0.0286111807714225,-3.76178916006563
"1522","TC0600007301.hg.1","BTN3A2","11118","butyrophilin subfamily 3 member A2",-2.00624879619381,6.63548732603201,-6.94013659792855,1.02404125790788e-06,1.39041379006261e-05,5.47813641954845
"1523","TC0600007302.hg.1","BTN2A2","10385","butyrophilin subfamily 2 member A2",-0.954840048033653,6.80391823772902,-4.1857570492699,0.000463460422246729,0.00209161807312686,-0.675507739250437
"1524","TC0600007306.hg.1","BTN3A3","10384","butyrophilin subfamily 3 member A3",-1.0463888299612,5.94249824773985,-3.23884862776559,0.00415015719340781,0.0129049344191952,-2.82760604711834
"1525","TC0600007374.hg.1","H2AC13","8329","H2A clustered histone 13",0.300075073366349,10.5777183740054,1.10209190578766,0.283627328299781,0.393054334040104,-6.60492642340209
"1526","TC0600007377.hg.1","H2BC14","8342","H2B clustered histone 14",-0.0581156414962791,8.43727386546046,-0.154191266997729,0.879018424773728,0.914985455643516,-7.20833154956385
"1527","TC0600007384.hg.1","H2BC17","8348","H2B clustered histone 17",0.572976528947067,7.11995343794779,2.01319230386358,0.0578788885961599,0.11179776979567,-5.29508435555784
"1528","TC0600007387.hg.1","OR2B6","26212","olfactory receptor family 2 subfamily B member 6",-0.775250724656003,4.79064903679451,-1.855636500953,0.0784411228428736,0.143097871852839,-5.56265793545087
"1529","TC0600007395.hg.1","ZNF165","7718","zinc finger protein 165",0.312634791835039,3.31583153805057,0.935620207290868,0.360731242093709,0.470809852129407,-6.77324150605209
"1530","TC0600007495.hg.1","HLA-A","3105","major histocompatibility complex, class I, A",-0.332158590839978,6.83430148341094,-1.03053721120629,0.315172282149169,0.426442644755103,-6.68030304651687
"1531","TC0600007518.hg.1","HLA-L","3139","major histocompatibility complex, class I, L (pseudogene)",-0.081878251222733,6.9817598381019,-0.39433973481511,0.697541838373138,0.77822297454209,-7.13981736108377
"1532","TC0600007544.hg.1","TUBB","203068","tubulin beta class I",0.632742238829714,11.0138765929497,3.23521988361491,0.00418463454832535,0.0130030571841196,-2.83561287283967
"1533","TC0600007685.hg.1","HSD17B8","7923","hydroxysteroid 17-beta dehydrogenase 8",-0.237569300582697,5.40373445482789,-0.586229969352122,0.564339347994603,0.665196329229891,-7.0427353947608
"1534","TC0600007711.hg.1","ITPR3","3710","inositol 1,4,5-trisphosphate receptor type 3",1.09463927845219,4.19344867350196,2.83696984532153,0.0102487905740049,0.0269001702707726,-3.69518894931603
"1535","TC0600007771.hg.1","UHRF1BP1","54887","UHRF1 binding protein 1",-1.44017943069066,6.23439437596648,-4.91262251678232,8.61669611642537e-05,0.00052218983009227,1.00372073394796
"1536","TC0600007847.hg.1","CDKN1A","1026","cyclin dependent kinase inhibitor 1A",-2.53337017309735,6.63525510162294,-10.6325227670322,1.23431185683322e-09,6.88537818932266e-08,12.2779773721765
"1537","TC0600007868.hg.1","RNF8","9025","ring finger protein 8",-0.67145485412108,7.36536871107083,-3.35334371228805,0.00319408251624327,0.0104218478155084,-2.57363858427017
"1538","TC0600007986.hg.1","APOBEC2","10930","apolipoprotein B mRNA editing enzyme catalytic subunit 2",-1.31938826402272,5.39145535937163,-4.26232667278633,0.000387807687219797,0.00182660182281552,-0.498499362236803
"1539","TC0600008071.hg.1","PTK7","5754","protein tyrosine kinase 7 (inactive)",-1.06810018600936,8.15614604865677,-6.1878817557331,5.00703144490839e-06,4.97479733689395e-05,3.87123839441952
"1540","TC0600008073.hg.1","SRF","6722","serum response factor",-1.21277916688492,6.5306446310109,-3.90387959864577,0.000893402890503889,0.00363804343274671,-1.32516505127263
"1541","TC0600008109.hg.1","VEGFA","7422","vascular endothelial growth factor A",-0.826832447716367,8.04028673137461,-3.76316057764558,0.00123921757583863,0.00472617576287715,-1.64756317334546
"1542","TC0600008120.hg.1","TMEM63B","55362","transmembrane protein 63B",-0.945285536294837,5.67458097392087,-2.7777023072641,0.0116810325625356,0.0301299057184066,-3.8193208003767
"1543","TC0600008127.hg.1","SLC29A1","2030","solute carrier family 29 member 1 (Augustine blood group)",-0.398707723220005,6.8939099558841,-1.57464448458393,0.131168894121468,0.216664994570959,-6.00051321298526
"1544","TC0600008146.hg.1","RUNX2","860","RUNX family transcription factor 2",-0.443624247845072,8.77823767145941,-2.01796594325216,0.0573389471382363,0.110939960405363,-5.28674960909519
"1545","TC0600008156.hg.1","ENPP4","22875","ectonucleotide pyrophosphatase/phosphodiesterase 4",0.447662969327399,5.258938782316,1.39256496113918,0.179180687794646,0.275525268843976,-6.25434175994106
